project_code,unit_no,block,sequence,display_no,floor_label,floor_level,unit_type,area_text,interior_m2,outdoor_m2,sale_status,buy_now_eur,next_price_eur,price_source,numbering_source,price_fallback_from,data_quality,source_notes
NLP-AVS,D-007,D,7,D-7,Open basement,-1,1+1,51 m2,51.0,,sold,,,fallback:D-from-E; 6. PRICE LIST 💶\E BLOCK PRICE LIST.pdf,9. NUMBERING 🔍/NUMARATAJ - D BLOCK.jpg,E,demo_fallback,Waleri-approved demo fallback: copy D Block prices from E Block. Demo/staging only; replace with original Block D client source before production sign-off.
NLP-AVS,D-008,D,8,D-8,Open basement,-1,1+1,51 m2,51.0,,sold,,,fallback:D-from-E; 6. PRICE LIST 💶\E BLOCK PRICE LIST.pdf,9. NUMBERING 🔍/NUMARATAJ - D BLOCK.jpg,E,demo_fallback,Waleri-approved demo fallback: copy D Block prices from E Block. Demo/staging only; replace with original Block D client source before production sign-off.
NLP-AVS,D-009,D,9,D-9,Open basement,-1,1+1,51 m2,51.0,,sold,,,fallback:D-from-E; 6. PRICE LIST 💶\E BLOCK PRICE LIST.pdf,9. NUMBERING 🔍/NUMARATAJ - D BLOCK.jpg,E,demo_fallback,Waleri-approved demo fallback: copy D Block prices from E Block. Demo/staging only; replace with original Block D client source before production sign-off.
NLP-AVS,D-010,D,10,D-10,Open basement,-1,1+1,51 m2,51.0,,sold,,,fallback:D-from-E; 6. PRICE LIST 💶\E BLOCK PRICE LIST.pdf,9. NUMBERING 🔍/NUMARATAJ - D BLOCK.jpg,E,demo_fallback,Waleri-approved demo fallback: copy D Block prices from E Block. Demo/staging only; replace with original Block D client source before production sign-off.
NLP-AVS,D-011,D,11,D-11,Open basement,-1,1+1,51 m2,51.0,,sold,,,fallback:D-from-E; 6. PRICE LIST 💶\E BLOCK PRICE LIST.pdf,9. NUMBERING 🔍/NUMARATAJ - D BLOCK.jpg,E,demo_fallback,Waleri-approved demo fallback: copy D Block prices from E Block. Demo/staging only; replace with original Block D client source before production sign-off.
NLP-AVS,D-012,D,12,D-12,Open basement,-1,1+1,51 m2,51.0,,available,145200,159720|175692|193261,fallback:D-from-E; 6. PRICE LIST 💶\E BLOCK PRICE LIST.pdf,9. NUMBERING 🔍/NUMARATAJ - D BLOCK.jpg,E,demo_fallback,Waleri-approved demo fallback: copy D Block prices from E Block. Demo/staging only; replace with original Block D client source before production sign-off.
NLP-AVS,D-013,D,13,D-13,Ground floor,0,1+1,51 m2,51.0,,sold,,,fallback:D-from-E; 6. PRICE LIST 💶\E BLOCK PRICE LIST.pdf,9. NUMBERING 🔍/NUMARATAJ - D BLOCK.jpg,E,demo_fallback,Waleri-approved demo fallback: copy D Block prices from E Block. Demo/staging only; replace with original Block D client source before production sign-off.
NLP-AVS,D-014,D,14,D-14,Ground floor,0,1+1,51 m2,51.0,,available,139000,152900|168190|185009,fallback:D-from-E; 6. PRICE LIST 💶\E BLOCK PRICE LIST.pdf,9. NUMBERING 🔍/NUMARATAJ - D BLOCK.jpg,E,demo_fallback,Waleri-approved demo fallback: copy D Block prices from E Block. Demo/staging only; replace with original Block D client source before production sign-off.
NLP-AVS,D-015,D,15,D-15,Ground floor,0,1+1,51 m2,51.0,,available,139000,152900|168190|185009,fallback:D-from-E; 6. PRICE LIST 💶\E BLOCK PRICE LIST.pdf,9. NUMBERING 🔍/NUMARATAJ - D BLOCK.jpg,E,demo_fallback,Waleri-approved demo fallback: copy D Block prices from E Block. Demo/staging only; replace with original Block D client source before production sign-off.
NLP-AVS,D-016,D,16,D-16,Ground floor,0,1+1,51 m2,51.0,,unknown,,,fallback:D-from-E; 6. PRICE LIST 💶\E BLOCK PRICE LIST.pdf,9. NUMBERING 🔍/NUMARATAJ - D BLOCK.jpg,E,demo_fallback,Waleri-approved demo fallback: copy D Block prices from E Block. Demo/staging only; replace with original Block D client source before production sign-off.
NLP-AVS,D-017,D,17,D-17,Ground floor,0,1+1,51 m2,51.0,,available,138200,152020|167222|183944,fallback:D-from-E; 6. PRICE LIST 💶\E BLOCK PRICE LIST.pdf,9. NUMBERING 🔍/NUMARATAJ - D BLOCK.jpg,E,demo_fallback,Waleri-approved demo fallback: copy D Block prices from E Block. Demo/staging only; replace with original Block D client source before production sign-off.
NLP-AVS,D-018,D,18,D-18,Ground floor,0,1+1,51 m2,51.0,,available,140700,154770|170247|187272,fallback:D-from-E; 6. PRICE LIST 💶\E BLOCK PRICE LIST.pdf,9. NUMBERING 🔍/NUMARATAJ - D BLOCK.jpg,E,demo_fallback,Waleri-approved demo fallback: copy D Block prices from E Block. Demo/staging only; replace with original Block D client source before production sign-off.
NLP-AVS,D-019,D,19,D-19,Ground floor,0,1+1,51 m2,51.0,,available,143700,158070|173877|191265,fallback:D-from-E; 6. PRICE LIST 💶\E BLOCK PRICE LIST.pdf,9. NUMBERING 🔍/NUMARATAJ - D BLOCK.jpg,E,demo_fallback,Waleri-approved demo fallback: copy D Block prices from E Block. Demo/staging only; replace with original Block D client source before production sign-off.
NLP-AVS,D-020,D,20,D-20,Ground floor,0,1+1,51 m2,51.0,,sold,,,fallback:D-from-E; 6. PRICE LIST 💶\E BLOCK PRICE LIST.pdf,9. NUMBERING 🔍/NUMARATAJ - D BLOCK.jpg,E,demo_fallback,Waleri-approved demo fallback: copy D Block prices from E Block. Demo/staging only; replace with original Block D client source before production sign-off.
NLP-AVS,D-021,D,21,D-21,Ground floor,0,1+1,51 m2,51.0,,available,146800,161480|177628|195391,fallback:D-from-E; 6. PRICE LIST 💶\E BLOCK PRICE LIST.pdf,9. NUMBERING 🔍/NUMARATAJ - D BLOCK.jpg,E,demo_fallback,Waleri-approved demo fallback: copy D Block prices from E Block. Demo/staging only; replace with original Block D client source before production sign-off.
NLP-AVS,D-022,D,22,D-22,Ground floor,0,1+1,51 m2,51.0,,sold,,,fallback:D-from-E; 6. PRICE LIST 💶\E BLOCK PRICE LIST.pdf,9. NUMBERING 🔍/NUMARATAJ - D BLOCK.jpg,E,demo_fallback,Waleri-approved demo fallback: copy D Block prices from E Block. Demo/staging only; replace with original Block D client source before production sign-off.
NLP-AVS,D-023,D,23,D-23,Ground floor,0,1+1,51 m2,51.0,,sold,,,fallback:D-from-E; 6. PRICE LIST 💶\E BLOCK PRICE LIST.pdf,9. NUMBERING 🔍/NUMARATAJ - D BLOCK.jpg,E,demo_fallback,Waleri-approved demo fallback: copy D Block prices from E Block. Demo/staging only; replace with original Block D client source before production sign-off.
NLP-AVS,D-024,D,24,D-24,Ground floor,0,1+1,51 m2,51.0,,sold,,,fallback:D-from-E; 6. PRICE LIST 💶\E BLOCK PRICE LIST.pdf,9. NUMBERING 🔍/NUMARATAJ - D BLOCK.jpg,E,demo_fallback,Waleri-approved demo fallback: copy D Block prices from E Block. Demo/staging only; replace with original Block D client source before production sign-off.
NLP-AVS,D-025,D,25,D-25,1,1,1+1,51 m2,51.0,,available,147500,162250|178475|196323,fallback:D-from-E; 6. PRICE LIST 💶\E BLOCK PRICE LIST.pdf,9. NUMBERING 🔍/NUMARATAJ - D BLOCK.jpg,E,demo_fallback,Waleri-approved demo fallback: copy D Block prices from E Block. Demo/staging only; replace with original Block D client source before production sign-off.
NLP-AVS,D-026,D,26,D-26,1,1,1+1,51 m2,51.0,,available,142100,156310|171941|189135,fallback:D-from-E; 6. PRICE LIST 💶\E BLOCK PRICE LIST.pdf,9. NUMBERING 🔍/NUMARATAJ - D BLOCK.jpg,E,demo_fallback,Waleri-approved demo fallback: copy D Block prices from E Block. Demo/staging only; replace with original Block D client source before production sign-off.
NLP-AVS,D-027,D,27,D-27,1,1,1+1,51 m2,51.0,,sold,,,fallback:D-from-E; 6. PRICE LIST 💶\E BLOCK PRICE LIST.pdf,9. NUMBERING 🔍/NUMARATAJ - D BLOCK.jpg,E,demo_fallback,Waleri-approved demo fallback: copy D Block prices from E Block. Demo/staging only; replace with original Block D client source before production sign-off.
NLP-AVS,D-028,D,28,D-28,1,1,1+1,51 m2,51.0,,sold,,,fallback:D-from-E; 6. PRICE LIST 💶\E BLOCK PRICE LIST.pdf,9. NUMBERING 🔍/NUMARATAJ - D BLOCK.jpg,E,demo_fallback,Waleri-approved demo fallback: copy D Block prices from E Block. Demo/staging only; replace with original Block D client source before production sign-off.
NLP-AVS,D-029,D,29,D-29,1,1,1+1,51 m2,51.0,,sold,,,fallback:D-from-E; 6. PRICE LIST 💶\E BLOCK PRICE LIST.pdf,9. NUMBERING 🔍/NUMARATAJ - D BLOCK.jpg,E,demo_fallback,Waleri-approved demo fallback: copy D Block prices from E Block. Demo/staging only; replace with original Block D client source before production sign-off.
NLP-AVS,D-030,D,30,D-30,1,1,1+1,51 m2,51.0,,sold,,,fallback:D-from-E; 6. PRICE LIST 💶\E BLOCK PRICE LIST.pdf,9. NUMBERING 🔍/NUMARATAJ - D BLOCK.jpg,E,demo_fallback,Waleri-approved demo fallback: copy D Block prices from E Block. Demo/staging only; replace with original Block D client source before production sign-off.
NLP-AVS,D-031,D,31,D-31,1,1,1+1,51 m2,51.0,,sold,,,fallback:D-from-E; 6. PRICE LIST 💶\E BLOCK PRICE LIST.pdf,9. NUMBERING 🔍/NUMARATAJ - D BLOCK.jpg,E,demo_fallback,Waleri-approved demo fallback: copy D Block prices from E Block. Demo/staging only; replace with original Block D client source before production sign-off.
NLP-AVS,D-032,D,32,D-32,1,1,1+1,51 m2,51.0,,sold,,,fallback:D-from-E; 6. PRICE LIST 💶\E BLOCK PRICE LIST.pdf,9. NUMBERING 🔍/NUMARATAJ - D BLOCK.jpg,E,demo_fallback,Waleri-approved demo fallback: copy D Block prices from E Block. Demo/staging only; replace with original Block D client source before production sign-off.
NLP-AVS,D-033,D,33,D-33,1,1,1+1,51 m2,51.0,,sold,,,fallback:D-from-E; 6. PRICE LIST 💶\E BLOCK PRICE LIST.pdf,9. NUMBERING 🔍/NUMARATAJ - D BLOCK.jpg,E,demo_fallback,Waleri-approved demo fallback: copy D Block prices from E Block. Demo/staging only; replace with original Block D client source before production sign-off.
NLP-AVS,D-034,D,34,D-34,1,1,1+1,51 m2,51.0,,available,146800,161480|177628|195391,fallback:D-from-E; 6. PRICE LIST 💶\E BLOCK PRICE LIST.pdf,9. NUMBERING 🔍/NUMARATAJ - D BLOCK.jpg,E,demo_fallback,Waleri-approved demo fallback: copy D Block prices from E Block. Demo/staging only; replace with original Block D client source before production sign-off.
NLP-AVS,D-035,D,35,D-35,1,1,1+1,51 m2,51.0,,sold,,,fallback:D-from-E; 6. PRICE LIST 💶\E BLOCK PRICE LIST.pdf,9. NUMBERING 🔍/NUMARATAJ - D BLOCK.jpg,E,demo_fallback,Waleri-approved demo fallback: copy D Block prices from E Block. Demo/staging only; replace with original Block D client source before production sign-off.
NLP-AVS,D-036,D,36,D-36,1,1,1+1,51 m2,51.0,,sold,,,fallback:D-from-E; 6. PRICE LIST 💶\E BLOCK PRICE LIST.pdf,9. NUMBERING 🔍/NUMARATAJ - D BLOCK.jpg,E,demo_fallback,Waleri-approved demo fallback: copy D Block prices from E Block. Demo/staging only; replace with original Block D client source before production sign-off.
NLP-AVS,D-037,D,37,D-37,1,1,1+1,51 m2,51.0,,sold,,,fallback:D-from-E; 6. PRICE LIST 💶\E BLOCK PRICE LIST.pdf,9. NUMBERING 🔍/NUMARATAJ - D BLOCK.jpg,E,demo_fallback,Waleri-approved demo fallback: copy D Block prices from E Block. Demo/staging only; replace with original Block D client source before production sign-off.
NLP-AVS,D-038,D,38,D-38,2,2,1+1,51 m2,51.0,,available,149900,164890|181379|199517,fallback:D-from-E; 6. PRICE LIST 💶\E BLOCK PRICE LIST.pdf,9. NUMBERING 🔍/NUMARATAJ - D BLOCK.jpg,E,demo_fallback,Waleri-approved demo fallback: copy D Block prices from E Block. Demo/staging only; replace with original Block D client source before production sign-off.
NLP-AVS,D-039,D,39,D-39,2,2,1+1,51 m2,51.0,,available,144300,158730|174603|192063,fallback:D-from-E; 6. PRICE LIST 💶\E BLOCK PRICE LIST.pdf,9. NUMBERING 🔍/NUMARATAJ - D BLOCK.jpg,E,demo_fallback,Waleri-approved demo fallback: copy D Block prices from E Block. Demo/staging only; replace with original Block D client source before production sign-off.
NLP-AVS,D-040,D,40,D-40,2,2,1+1,51 m2,51.0,,sold,,,fallback:D-from-E; 6. PRICE LIST 💶\E BLOCK PRICE LIST.pdf,9. NUMBERING 🔍/NUMARATAJ - D BLOCK.jpg,E,demo_fallback,Waleri-approved demo fallback: copy D Block prices from E Block. Demo/staging only; replace with original Block D client source before production sign-off.
NLP-AVS,D-041,D,41,D-41,2,2,1+1,51 m2,51.0,,sold,,,fallback:D-from-E; 6. PRICE LIST 💶\E BLOCK PRICE LIST.pdf,9. NUMBERING 🔍/NUMARATAJ - D BLOCK.jpg,E,demo_fallback,Waleri-approved demo fallback: copy D Block prices from E Block. Demo/staging only; replace with original Block D client source before production sign-off.
NLP-AVS,D-042,D,42,D-42,2,2,1+1,51 m2,51.0,,sold,,,fallback:D-from-E; 6. PRICE LIST 💶\E BLOCK PRICE LIST.pdf,9. NUMBERING 🔍/NUMARATAJ - D BLOCK.jpg,E,demo_fallback,Waleri-approved demo fallback: copy D Block prices from E Block. Demo/staging only; replace with original Block D client source before production sign-off.
NLP-AVS,D-043,D,43,D-43,2,2,1+1,51 m2,51.0,,sold,,,fallback:D-from-E; 6. PRICE LIST 💶\E BLOCK PRICE LIST.pdf,9. NUMBERING 🔍/NUMARATAJ - D BLOCK.jpg,E,demo_fallback,Waleri-approved demo fallback: copy D Block prices from E Block. Demo/staging only; replace with original Block D client source before production sign-off.
NLP-AVS,D-044,D,44,D-44,2,2,1+1,51 m2,51.0,,sold,,,fallback:D-from-E; 6. PRICE LIST 💶\E BLOCK PRICE LIST.pdf,9. NUMBERING 🔍/NUMARATAJ - D BLOCK.jpg,E,demo_fallback,Waleri-approved demo fallback: copy D Block prices from E Block. Demo/staging only; replace with original Block D client source before production sign-off.
NLP-AVS,D-045,D,45,D-45,2,2,1+1,51 m2,51.0,,sold,,,fallback:D-from-E; 6. PRICE LIST 💶\E BLOCK PRICE LIST.pdf,9. NUMBERING 🔍/NUMARATAJ - D BLOCK.jpg,E,demo_fallback,Waleri-approved demo fallback: copy D Block prices from E Block. Demo/staging only; replace with original Block D client source before production sign-off.
NLP-AVS,D-046,D,46,D-46,2,2,1+1,51 m2,51.0,,unknown,,,fallback:D-from-E; 6. PRICE LIST 💶\E BLOCK PRICE LIST.pdf,9. NUMBERING 🔍/NUMARATAJ - D BLOCK.jpg,E,demo_fallback,Waleri-approved demo fallback: copy D Block prices from E Block. Demo/staging only; replace with original Block D client source before production sign-off.
NLP-AVS,D-047,D,47,D-47,2,2,1+1,51 m2,51.0,,available,149100,164010|180411|198452,fallback:D-from-E; 6. PRICE LIST 💶\E BLOCK PRICE LIST.pdf,9. NUMBERING 🔍/NUMARATAJ - D BLOCK.jpg,E,demo_fallback,Waleri-approved demo fallback: copy D Block prices from E Block. Demo/staging only; replace with original Block D client source before production sign-off.
NLP-AVS,D-048,D,48,D-48,2,2,1+1,51 m2,51.0,,sold,,,fallback:D-from-E; 6. PRICE LIST 💶\E BLOCK PRICE LIST.pdf,9. NUMBERING 🔍/NUMARATAJ - D BLOCK.jpg,E,demo_fallback,Waleri-approved demo fallback: copy D Block prices from E Block. Demo/staging only; replace with original Block D client source before production sign-off.
NLP-AVS,D-049,D,49,D-49,2,2,1+1,51 m2,51.0,,sold,,,fallback:D-from-E; 6. PRICE LIST 💶\E BLOCK PRICE LIST.pdf,9. NUMBERING 🔍/NUMARATAJ - D BLOCK.jpg,E,demo_fallback,Waleri-approved demo fallback: copy D Block prices from E Block. Demo/staging only; replace with original Block D client source before production sign-off.
NLP-AVS,D-050,D,50,D-50,2,2,1+1,51 m2,51.0,,sold,,,fallback:D-from-E; 6. PRICE LIST 💶\E BLOCK PRICE LIST.pdf,9. NUMBERING 🔍/NUMARATAJ - D BLOCK.jpg,E,demo_fallback,Waleri-approved demo fallback: copy D Block prices from E Block. Demo/staging only; replace with original Block D client source before production sign-off.
NLP-AVS,D-051,D,51,D-51,2,2,1+1,51 m2,51.0,,available,152100,167310|184041|202445,fallback:D-from-E; 6. PRICE LIST 💶\E BLOCK PRICE LIST.pdf,9. NUMBERING 🔍/NUMARATAJ - D BLOCK.jpg,E,demo_fallback,Waleri-approved demo fallback: copy D Block prices from E Block. Demo/staging only; replace with original Block D client source before production sign-off.
NLP-AVS,D-052,D,52,D-52,3,3,1+1,51 m2,51.0,,sold,,,fallback:D-from-E; 6. PRICE LIST 💶\E BLOCK PRICE LIST.pdf,9. NUMBERING 🔍/NUMARATAJ - D BLOCK.jpg,E,demo_fallback,Waleri-approved demo fallback: copy D Block prices from E Block. Demo/staging only; replace with original Block D client source before production sign-off.
NLP-AVS,D-053,D,53,D-53,3,3,1+1,51 m2,51.0,,sold,,,fallback:D-from-E; 6. PRICE LIST 💶\E BLOCK PRICE LIST.pdf,9. NUMBERING 🔍/NUMARATAJ - D BLOCK.jpg,E,demo_fallback,Waleri-approved demo fallback: copy D Block prices from E Block. Demo/staging only; replace with original Block D client source before production sign-off.
NLP-AVS,D-054,D,54,D-54,3,3,1+1,51 m2,51.0,,sold,,,fallback:D-from-E; 6. PRICE LIST 💶\E BLOCK PRICE LIST.pdf,9. NUMBERING 🔍/NUMARATAJ - D BLOCK.jpg,E,demo_fallback,Waleri-approved demo fallback: copy D Block prices from E Block. Demo/staging only; replace with original Block D client source before production sign-off.
NLP-AVS,D-055,D,55,D-55,3,3,1+1,51 m2,51.0,,sold,,,fallback:D-from-E; 6. PRICE LIST 💶\E BLOCK PRICE LIST.pdf,9. NUMBERING 🔍/NUMARATAJ - D BLOCK.jpg,E,demo_fallback,Waleri-approved demo fallback: copy D Block prices from E Block. Demo/staging only; replace with original Block D client source before production sign-off.
NLP-AVS,D-056,D,56,D-56,3,3,1+1,51 m2,51.0,,sold,,,fallback:D-from-E; 6. PRICE LIST 💶\E BLOCK PRICE LIST.pdf,9. NUMBERING 🔍/NUMARATAJ - D BLOCK.jpg,E,demo_fallback,Waleri-approved demo fallback: copy D Block prices from E Block. Demo/staging only; replace with original Block D client source before production sign-off.
NLP-AVS,D-057,D,57,D-57,3,3,1+1,51 m2,51.0,,sold,,,fallback:D-from-E; 6. PRICE LIST 💶\E BLOCK PRICE LIST.pdf,9. NUMBERING 🔍/NUMARATAJ - D BLOCK.jpg,E,demo_fallback,Waleri-approved demo fallback: copy D Block prices from E Block. Demo/staging only; replace with original Block D client source before production sign-off.
NLP-AVS,D-058,D,58,D-58,3,3,1+1,51 m2,51.0,,sold,,,fallback:D-from-E; 6. PRICE LIST 💶\E BLOCK PRICE LIST.pdf,9. NUMBERING 🔍/NUMARATAJ - D BLOCK.jpg,E,demo_fallback,Waleri-approved demo fallback: copy D Block prices from E Block. Demo/staging only; replace with original Block D client source before production sign-off.
NLP-AVS,D-059,D,59,D-59,4,4,1+1,51 m2,51.0,,sold,,,fallback:D-from-E; 6. PRICE LIST 💶\E BLOCK PRICE LIST.pdf,9. NUMBERING 🔍/NUMARATAJ - D BLOCK.jpg,E,demo_fallback,Waleri-approved demo fallback: copy D Block prices from E Block. Demo/staging only; replace with original Block D client source before production sign-off.
NLP-AVS,D-060,D,60,D-60,4,4,1+1,51 m2,51.0,,sold,,,fallback:D-from-E; 6. PRICE LIST 💶\E BLOCK PRICE LIST.pdf,9. NUMBERING 🔍/NUMARATAJ - D BLOCK.jpg,E,demo_fallback,Waleri-approved demo fallback: copy D Block prices from E Block. Demo/staging only; replace with original Block D client source before production sign-off.
NLP-AVS,D-061,D,61,D-61,4,4,1+1,51 m2,51.0,,sold,,,fallback:D-from-E; 6. PRICE LIST 💶\E BLOCK PRICE LIST.pdf,9. NUMBERING 🔍/NUMARATAJ - D BLOCK.jpg,E,demo_fallback,Waleri-approved demo fallback: copy D Block prices from E Block. Demo/staging only; replace with original Block D client source before production sign-off.
NLP-AVS,D-062,D,62,D-62,4,4,1+1,51 m2,51.0,,sold,,,fallback:D-from-E; 6. PRICE LIST 💶\E BLOCK PRICE LIST.pdf,9. NUMBERING 🔍/NUMARATAJ - D BLOCK.jpg,E,demo_fallback,Waleri-approved demo fallback: copy D Block prices from E Block. Demo/staging only; replace with original Block D client source before production sign-off.
NLP-AVS,D-063,D,63,D-63,4,4,1+1,51 m2,51.0,,sold,,,fallback:D-from-E; 6. PRICE LIST 💶\E BLOCK PRICE LIST.pdf,9. NUMBERING 🔍/NUMARATAJ - D BLOCK.jpg,E,demo_fallback,Waleri-approved demo fallback: copy D Block prices from E Block. Demo/staging only; replace with original Block D client source before production sign-off.
NLP-AVS,D-064,D,64,D-64,4,4,1+1,51 m2,51.0,,sold,,,fallback:D-from-E; 6. PRICE LIST 💶\E BLOCK PRICE LIST.pdf,9. NUMBERING 🔍/NUMARATAJ - D BLOCK.jpg,E,demo_fallback,Waleri-approved demo fallback: copy D Block prices from E Block. Demo/staging only; replace with original Block D client source before production sign-off.
NLP-AVS,D-065,D,65,D-65,4,4,1+1,51 m2,51.0,,sold,,,fallback:D-from-E; 6. PRICE LIST 💶\E BLOCK PRICE LIST.pdf,9. NUMBERING 🔍/NUMARATAJ - D BLOCK.jpg,E,demo_fallback,Waleri-approved demo fallback: copy D Block prices from E Block. Demo/staging only; replace with original Block D client source before production sign-off.
NLP-AVS,D-066,D,66,D-66,4,4,1+1,51 m2,51.0,,sold,,,fallback:D-from-E; 6. PRICE LIST 💶\E BLOCK PRICE LIST.pdf,9. NUMBERING 🔍/NUMARATAJ - D BLOCK.jpg,E,demo_fallback,Waleri-approved demo fallback: copy D Block prices from E Block. Demo/staging only; replace with original Block D client source before production sign-off.
NLP-AVS,D-067,D,67,D-67,4,4,1+1,51 m2,51.0,,sold,,,fallback:D-from-E; 6. PRICE LIST 💶\E BLOCK PRICE LIST.pdf,9. NUMBERING 🔍/NUMARATAJ - D BLOCK.jpg,E,demo_fallback,Waleri-approved demo fallback: copy D Block prices from E Block. Demo/staging only; replace with original Block D client source before production sign-off.
NLP-AVS,D-068,D,68,D-68,4,4,1+1,51 m2,51.0,,sold,,,fallback:D-from-E; 6. PRICE LIST 💶\E BLOCK PRICE LIST.pdf,9. NUMBERING 🔍/NUMARATAJ - D BLOCK.jpg,E,demo_fallback,Waleri-approved demo fallback: copy D Block prices from E Block. Demo/staging only; replace with original Block D client source before production sign-off.
NLP-AVS,D-069,D,69,D-69,4,4,1+1,51 m2,51.0,,sold,,,fallback:D-from-E; 6. PRICE LIST 💶\E BLOCK PRICE LIST.pdf,9. NUMBERING 🔍/NUMARATAJ - D BLOCK.jpg,E,demo_fallback,Waleri-approved demo fallback: copy D Block prices from E Block. Demo/staging only; replace with original Block D client source before production sign-off.
NLP-AVS,D-070,D,70,D-70,4,4,1+1,51 m2,51.0,,sold,,,fallback:D-from-E; 6. PRICE LIST 💶\E BLOCK PRICE LIST.pdf,9. NUMBERING 🔍/NUMARATAJ - D BLOCK.jpg,E,demo_fallback,Waleri-approved demo fallback: copy D Block prices from E Block. Demo/staging only; replace with original Block D client source before production sign-off.
NLP-AVS,D-071,D,71,D-71,4,4,1+1,51 m2,51.0,,sold,,,fallback:D-from-E; 6. PRICE LIST 💶\E BLOCK PRICE LIST.pdf,9. NUMBERING 🔍/NUMARATAJ - D BLOCK.jpg,E,demo_fallback,Waleri-approved demo fallback: copy D Block prices from E Block. Demo/staging only; replace with original Block D client source before production sign-off.
NLP-AVS,D-072,D,72,D-72,4,4,1+1,51 m2,51.0,,sold,,,fallback:D-from-E; 6. PRICE LIST 💶\E BLOCK PRICE LIST.pdf,9. NUMBERING 🔍/NUMARATAJ - D BLOCK.jpg,E,demo_fallback,Waleri-approved demo fallback: copy D Block prices from E Block. Demo/staging only; replace with original Block D client source before production sign-off.
NLP-AVS,D-073,D,73,D-73,4,4,1+1,51 m2,51.0,,sold,,,fallback:D-from-E; 6. PRICE LIST 💶\E BLOCK PRICE LIST.pdf,9. NUMBERING 🔍/NUMARATAJ - D BLOCK.jpg,E,demo_fallback,Waleri-approved demo fallback: copy D Block prices from E Block. Demo/staging only; replace with original Block D client source before production sign-off.
NLP-AVS,D-074,D,74,D-74,4,4,1+1,51 m2,51.0,,available,151400,166540|183194|201513,fallback:D-from-E; 6. PRICE LIST 💶\E BLOCK PRICE LIST.pdf,9. NUMBERING 🔍/NUMARATAJ - D BLOCK.jpg,E,demo_fallback,Waleri-approved demo fallback: copy D Block prices from E Block. Demo/staging only; replace with original Block D client source before production sign-off.
NLP-AVS,D-075,D,75,D-75,4,4,1+1,51 m2,51.0,,available,151400,166540|183194|201513,fallback:D-from-E; 6. PRICE LIST 💶\E BLOCK PRICE LIST.pdf,9. NUMBERING 🔍/NUMARATAJ - D BLOCK.jpg,E,demo_fallback,Waleri-approved demo fallback: copy D Block prices from E Block. Demo/staging only; replace with original Block D client source before production sign-off.
NLP-AVS,D-076,D,76,D-76,4,4,1+1,51 m2,51.0,,sold,,,fallback:D-from-E; 6. PRICE LIST 💶\E BLOCK PRICE LIST.pdf,9. NUMBERING 🔍/NUMARATAJ - D BLOCK.jpg,E,demo_fallback,Waleri-approved demo fallback: copy D Block prices from E Block. Demo/staging only; replace with original Block D client source before production sign-off.
NLP-AVS,D-077,D,77,D-77,4,4,1+1,51 m2,51.0,,sold,,,fallback:D-from-E; 6. PRICE LIST 💶\E BLOCK PRICE LIST.pdf,9. NUMBERING 🔍/NUMARATAJ - D BLOCK.jpg,E,demo_fallback,Waleri-approved demo fallback: copy D Block prices from E Block. Demo/staging only; replace with original Block D client source before production sign-off.
NLP-AVS,D-078,D,78,D-78,5,5,1+1,51 m2,51.0,,available,151200,166320|182952|201247,fallback:D-from-E; 6. PRICE LIST 💶\E BLOCK PRICE LIST.pdf,9. NUMBERING 🔍/NUMARATAJ - D BLOCK.jpg,E,demo_fallback,Waleri-approved demo fallback: copy D Block prices from E Block. Demo/staging only; replace with original Block D client source before production sign-off.
NLP-AVS,D-079,D,79,D-79,5,5,1+1,51 m2,51.0,,available,150400,165440|181984|200182,fallback:D-from-E; 6. PRICE LIST 💶\E BLOCK PRICE LIST.pdf,9. NUMBERING 🔍/NUMARATAJ - D BLOCK.jpg,E,demo_fallback,Waleri-approved demo fallback: copy D Block prices from E Block. Demo/staging only; replace with original Block D client source before production sign-off.
